anime_id,name,genre,type,episodes,rating,members,user_id,user_rating
18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59,48766,-1
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83,48766,-1
3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301,7683,-1
15957,Dokachin,"Comedy, Kids",TV,26,5.62,84,48766,-1
18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5.0,70,48766,-1
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72,48766,-1
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110,48766,-1
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,67,48766,-1
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79,48766,-1
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63,48766,-1
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137,27364,-1
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162,8446,-1
30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,57,48766,-1
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127,48766,-1
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,128,21568,8
11625,Donbe Monogatari,Kids,Special,1,5.67,107,48766,-1
25193,Donguri Mori e,"Fantasy, Kids",OVA,1,4.25,55,48766,-1
5916,Donguri no Ie,Drama,Movie,1,7.0,106,48766,-1
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,229,48766,-1
26301,Donguri to Yamaneko (1995),"Demons, Drama, Kids",OVA,1,5.0,54,48766,-1
19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71,48766,-1
26199,Doolie Baenang-Yeohaeng,"Adventure, Kids",OVA,7,4.78,60,48766,-1
2642,Dorami-chan: A Blue Straw Hat,"Fantasy, Kids",Movie,1,5.28,121,39532,-1
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135,39532,-1
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126,39532,-1
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179,6948,10
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104,48766,-1
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,53,48766,-1
20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,75,48766,-1
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,79,48766,-1
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68,48766,-1
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151,48766,-1
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98,30845,-1
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149,31508,-1
32422,Doukyuusei,"Kids, Music",Music,1,5.83,116,799,8
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155,342,-1
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196,45659,4
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198,45659,6
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220,45659,4
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248,65682,8
17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80,42635,7
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486,342,-1
8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105,48766,-1
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87,48766,-1
19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100,48766,-1
28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,73,48766,-1
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173,1222,7
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116,48766,-1
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,311,27364,-1
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,246,48766,-1
28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99,48766,-1
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203,2731,5
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53,48766,-1
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95,342,-1
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80,48766,-1
23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101,48766,-1
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246,48766,-1
3243,Elec-king The Animation,Comedy,TV,13,6.55,96,48766,-1
6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125,48766,-1
15137,Entotsuya Peroo,Kids,Movie,1,4.6,150,12431,3
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,49662,5
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,27364,7
30193,Eun-sil-i,Drama,Movie,1,5.81,163,40687,-1
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,48766,-1
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89,48766,-1
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5.0,108,48766,-1
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91,12431,3
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115,12431,3
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,80,48766,-1
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,78,48766,-1
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,139,13084,4
33536,Fly,Fantasy,ONA,1,3.73,47,57950,-1
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94,48766,-1
8749,Forestry,Comedy,Special,1,4.45,124,8446,-1
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,20570,-1
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67,48766,-1
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234,51693,5
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109,12431,3
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134,62710,8
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,7081,7
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50,48766,-1
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91,48766,-1
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,96,48766,-1
10533,Fujilog,Comedy,TV,13,5.75,275,48766,-1
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42,48766,-1
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165,48766,-1
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64,53492,5
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89,12431,3
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5.0,56,48766,-1
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,77,48766,-1
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,68,48766,-1
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,61,48766,-1
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123,43023,-1
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77,11359,7
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67,13954,6
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60,13954,6
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251,48766,-1
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,444,611,-1
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124,12431,3
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,12431,3
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,48766,-1
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,12431,3
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,48766,-1
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,48766,-1
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,12431,3
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,33285,-1
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,342,-1
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,48766,-1
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,48766,-1
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,12431,3
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72,27364,-1
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,27364,-1
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,341,11398,8
20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,256,48766,-1
20175,Gamba to Kawauso no Bouken,"Adventure, Kids",Movie,1,6.5,95,48766,-1
30738,Gamba: Gamba to Nakama-tachi,"Adventure, Kids",Movie,1,5.55,185,72800,4
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,144,33851,-1
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115,12431,3
23347,Gan to Gon,"Comedy, Kids",TV,260,6.7,61,48766,-1
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,"Comedy, Shounen",OVA,1,6.08,125,198,-1
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128,48766,-1
20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,62,12725,7
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,55,48766,-1
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,5.6,95,48766,-1
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",TV,26,6.13,134,48766,-1
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",TV,26,4.56,111,342,-1
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139,48766,-1
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92,48766,-1
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,97,48766,-1
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84,48766,-1
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6.0,51,48766,-1
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",Movie,1,5.78,48,48766,-1
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",Movie,1,5.33,81,48766,-1
31237,Ganbare-bu Next!,"Comedy, Sports",TV,6,5.36,70,53492,5
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71,48766,-1
20243,Gatapishi,"Comedy, Slice of Life",TV,199,7.07,102,12725,5
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,115,48766,-1
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,94,12431,4
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,293,342,-1
21525,Geba Geba Shou Time!,Comedy,OVA,1,5.0,50,48766,-1
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214,48766,-1
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205,48766,-1
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206,11359,6
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,103,12431,3
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202,48766,-1
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221,30895,-1
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200,48766,-1
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107,48766,-1
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,82,11359,5
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,107,48766,-1
32775,Gene,Music,Music,1,3.95,68,12431,3
4470,Gene Diver,"Action, Adventure, Shounen",TV,56,6.3,182,34817,-1
29665,Genei Toshi,Dementia,Movie,1,4.13,98,12431,2
8233,Genji,"Historical, Magic, Romance",OVA,2,6.38,383,16197,6
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",OVA,1,6.14,70,198,-1
25609,Genki Genki Non-tan,"Kids, Music",TV,15,6.17,56,48766,-1
25611,Genki Genki Non-tan (2004),"Kids, Music",TV,10,6.0,53,48766,-1
25615,Genki Genki Non-tan (2006),"Kids, Music",TV,10,6.0,53,48766,-1
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",OVA,1,6.75,46,48766,-1
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",OVA,1,6.0,48,48766,-1
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6.0,48,48766,-1
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189,38635,-1
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",OVA,1,6.6,54,48766,-1
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1,4.93,108,12431,3
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",Movie,1,6.0,150,48766,-1
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81,48766,-1
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,141,48766,-1
10882,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,960,22557,-1
30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,229,40931,-1
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106,30845,-1
26283,Gin no Rousokutate,"Drama, Kids",OVA,1,4.36,104,48766,-1
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207,48766,-1
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123,48766,-1
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",Special,1,6.0,126,48766,-1
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.0,123,48766,-1
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291,43023,-1
30481,Ginga Tetsudou 999 for Planetarium,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231,43023,-1
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",Movie,1,6.62,187,48766,-1
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175,43023,-1
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",Movie,1,6.61,148,21583,5
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",TV,14,6.02,273,48766,-1
23245,Go Go Toraemon,"Comedy, Sports",OVA,1,4.7,57,48766,-1
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,136,48766,-1
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,82,17815,9
31505,Go! Samurai,"Action, Samurai",ONA,1,6.6,108,49192,7
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",TV,50,7.17,198,36387,6
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4.0,85,48766,-1
29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,3.88,78,12431,3
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,6.08,84,48766,-1
26267,Goi-sensei to Tarou,"Drama, Kids, School",OVA,1,6.0,59,48766,-1
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",Special,1,5.22,85,48766,-1
7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,181,48766,-1
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",Movie,1,3.56,73,48766,-1
10323,Golden Kids,"School, Sports",ONA,2,4.61,138,25773,1
26105,"Gomen ne, Mii-chan","Drama, Kids",OVA,1,7.5,47,48766,-1
9535,Gongitsune,Adventure,Movie,1,7.22,312,22557,-1
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",Movie,1,4.0,76,48766,-1
31699,Good Morning!!! Doronjo,"Comedy, Parody",TV,225,6.0,135,53465,6
24093,Gorillaman,"Comedy, School, Seinen",OVA,2,6.4,88,48766,-1
7781,Gothicmade: Hana no Utame,"Mecha, Romance, Sci-Fi",Movie,1,5.93,2306,7247,6
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",TV,25,7.0,178,7683,-1
27521,Gra-P &amp; Rodeo,"Comedy, Music",TV,61,5.6,163,48766,-1
32834,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",Special,1,3.11,68,342,-1
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,87,12431,3
29355,Grasshopper Monogatari,"Kids, Music",Music,1,4.18,65,12431,4
30602,Great Hunt,"Comedy, Music",TV,6,4.75,73,39408,2
5934,Greed,"Adventure, Fantasy",OVA,1,5.51,183,22557,-1
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,275,40949,6
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",Movie,1,6.0,198,22338,7
19457,Green Saver,"Adventure, Kids",TV,26,5.43,77,48766,-1
31263,Grim,Dementia,Movie,1,4.32,121,42635,5
19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,5.58,69,48766,-1
11995,Guilstein,"Action, Horror, Sci-Fi",Movie,1,5.33,286,39282,6
28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,134,41244,10
10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1,4.62,227,39921,2
18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy",OVA,1,5.09,88,48766,-1
24053,Gunners,"Action, Mecha",ONA,1,4.51,102,25528,-1
8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,157,48766,-1
26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,6.67,44,48766,-1
18353,Hadakya no Otonosama,"Kids, Slice of Life",ONA,2,3.34,104,12431,3
16752,Haedori Daemoheom,"Adventure, Drama, Military",Movie,1,5.1,65,48766,-1
26289,Hage,"Drama, Kids, School",OVA,1,6.43,64,48766,-1
8500,Haguregumo,"Comedy, Historical, Seinen",Movie,1,6.71,221,2243,-1
26295,Haha Uzura,"Drama, Kids",OVA,1,8.5,44,48766,-1
33474,Haha wo Tazunete Sanzenri (Movie),"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,105,13337,8
23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",Special,2,6.14,138,48766,-1
8764,Hajime Ningen Gon,"Comedy, Historical",TV,39,6.46,129,48423,6
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",TV,77,6.47,170,42635,6
10246,Hajimete no Christmas,Kids,Special,1,6.3,89,22098,6
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,120,48766,-1
29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99,12431,2
19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260,48766,-1
31255,Hakusai Anime Special,"Comedy, School",Special,1,4.75,67,48766,-1
11673,Hal no Fue,"Adventure, Kids",Movie,1,6.44,202,27551,7
19463,Hamuko Mairu!,"Adventure, Comedy",OVA,1,4.6,56,48766,-1
25095,Hana Ichi Monme,"Adventure, Kids",OVA,3,7.25,44,48766,-1
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",OVA,1,5.3,112,19869,7
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,71,48766,-1
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,213,10844,8
20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",ONA,8,5.1,145,25528,-1
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",ONA,3,3.96,96,12431,2
23709,Hana to Shounen,Fantasy,OVA,1,7.25,55,48766,-1
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",Movie,1,6.2,92,48766,-1
26341,Hanamaru Koutsuu Anzen,"Drama, Kids",OVA,1,6.17,56,48766,-1
30086,Hanasaka Jiisan,"Comedy, Drama",Movie,1,4.26,105,12431,2
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",TV,43,6.75,109,48766,-1
23651,Hanawa Hekonai Kappa Matsuri,"Comedy, Kids",Movie,1,6.6,72,48766,-1
33885,Hane (2016),Music,Music,1,5.24,66,53492,7
22563,Hangyodon no Hadaka no Ou-sama,"Fantasy, Kids",OVA,1,5.91,86,41576,-1
12643,Happening Star ☆,"Comedy, Sci-Fi",OVA,1,5.25,74,48766,-1
32783,Happy Hour,Music,Music,1,4.24,69,12431,4
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",TV,16,5.68,200,48766,-1
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117,48766,-1
24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,1,4.7,67,48766,-1
20529,Harinezumi,Music,Music,1,5.34,125,48766,-1
17667,Harisu no Kaze,"Comedy, School",TV,70,6.44,98,48766,-1
9807,Harley Spiny,Kids,TV,140,6.06,93,39111,5
31583,Haruko no Bouken,Dementia,Movie,1,3.9,129,1145,-1
34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,239,72404,-1
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",TV,50,5.54,190,7683,-1
10539,Hato no Oyome-san,Comedy,TV,22,3.62,168,17160,5
26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",OVA,1,8.5,71,43130,-1
10603,Hayabusa: Back to the Earth,Historical,Movie,1,5.8,125,48766,-1
10602,Hayabusa: Back to the Earth - Kikan,Historical,Movie,1,4.3,119,48766,-1
10623,Hayan Ma-eum Baeggu,Adventure,TV,13,7.06,359,29391,10
5930,Hayou no Ken: Shikkoku no Mashou,"Fantasy, Shoujo, Supernatural",OVA,2,5.79,182,23066,5
23015,Hazedon,"Adventure, Comedy, Kids",TV,26,5.8,61,48766,-1
27693,Heart Cocktail,"Romance, Seinen",TV,77,6.36,150,42635,5
21121,Heart Cocktail Again,"Romance, Seinen",OVA,1,6.38,79,48766,-1
10964,Heavy,"Action, Drama, Sports",Movie,1,6.2,140,48766,-1
2750,Heisei Inu Monogatari Bow Movie,"Adventure, Comedy",Movie,1,6.57,140,7452,-1
24257,Heisei no Cinderella: Kiko-sama Monogatari,"Historical, Romance",Special,1,5.06,86,48766,-1
18389,Heisei Policemen!!,"Comedy, Police",ONA,6,5.78,147,48766,-1
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",TV,46,6.77,156,5366,7
24465,Heli-Tako Puu-chan,"Comedy, Kids",TV,42,6.86,61,48766,-1
18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,Kids,OVA,1,6.04,155,436,7
22455,Hello Kitty no Circus ga Yatte Kita,"Fantasy, Kids",OVA,1,6.51,113,6112,10
22457,Hello Kitty no Fushigi na Mizuumi,"Fantasy, Kids",OVA,1,6.35,90,32774,-1
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",OVA,1,6.26,143,436,7
22489,Hello Kitty no Hansel to Gretel,"Fantasy, Kids",OVA,1,5.76,117,32774,-1
18031,Hello Kitty no Happy! Kasou Taikai,Kids,OVA,1,6.43,110,436,7
22481,Hello Kitty no Kieta Santa-san no Boushi,"Fantasy, Kids",OVA,1,6.55,103,32774,-1
18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,OVA,1,5.59,110,436,7
18083,Hello Kitty no Kurumi Wari Ningyou,"Fantasy, Kids",OVA,1,6.06,126,436,7
17953,Hello Kitty no London ni Orita Uchuujin,Kids,OVA,1,6.3,104,436,7
22479,Hello Kitty no Mahou no Ringo,"Fantasy, Kids",OVA,1,6.81,101,6112,10
22487,Hello Kitty no Match Uri Shoujo,"Fantasy, Kids",OVA,1,6.91,134,32774,-1
18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,OVA,1,6.61,111,436,7
22447,Hello Kitty no Momotarou,"Fantasy, Kids",OVA,1,5.93,106,32774,-1
22449,Hello Kitty no Nagagutsu wo Naita Neko,"Fantasy, Kids",OVA,1,6.04,102,32774,-1
17955,Hello Kitty no Nemureru Mori no Bijo,"Fantasy, Kids",OVA,1,6.64,159,436,7
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,"Fantasy, Kids",OVA,1,6.0,103,32774,-1
